chr tissue gene peer beta p_value eGene
12 Esophagus_Mucosa ENSG00000197728.5 150 -1.01919191937904 3.03600331086227e-145 1
19 Esophagus_Mucosa ENSG00000174652.13 150 0.982634059637887 6.58575427546538e-140 1
5 Esophagus_Mucosa ENSG00000164308.12 150 1.05058470813365 1.64609668707714e-137 1
11 Esophagus_Mucosa ENSG00000166435.11 150 1.18987773977487 2.08699522066921e-135 1
9 Esophagus_Mucosa ENSG00000226752.3 150 -0.98468733979378 6.73813479725761e-129 1
6 Esophagus_Mucosa ENSG00000203875.6 150 0.958793160196546 4.5194974446783e-128 1
1 Esophagus_Mucosa ENSG00000236624.4 150 -1.09136033413635 3.38710374992866e-125 1
14 Esophagus_Mucosa ENSG00000258289.3 150 0.911514396978925 1.09810369833621e-121 1
8 Esophagus_Mucosa ENSG00000071894.10 150 -0.986812843589563 6.62087908800559e-118 1
12 Esophagus_Mucosa ENSG00000013573.12 150 -0.843113465484814 1.1616249401714e-116 1
22 Esophagus_Mucosa ENSG00000218537.1 150 1.06031517386792 1.9728947496742e-112 1
7 Esophagus_Mucosa ENSG00000121716.14 150 0.854263291561364 2.58665173242765e-112 1
22 Esophagus_Mucosa ENSG00000273295.1 150 0.947577724278889 5.48025707393722e-112 1
2 Esophagus_Mucosa ENSG00000204792.2 150 1.01701026556354 9.51774205541389e-112 1
17 Esophagus_Mucosa ENSG00000006282.15 150 -0.735503180279315 1.50231255415293e-108 1
17 Esophagus_Mucosa ENSG00000187624.7 150 1.13401367386798 2.32250956528577e-108 1
7 Esophagus_Mucosa ENSG00000229043.2 150 -0.9381832345148 5.46046906677158e-106 1
20 Esophagus_Mucosa ENSG00000214078.7 150 -1.23286624414342 1.32093042505609e-105 1
2 Esophagus_Mucosa ENSG00000035115.17 150 -0.956012790456495 8.53947346403411e-105 1
9 Esophagus_Mucosa ENSG00000159247.8 150 -0.951320118931374 2.04592193639753e-104 1
1 Esophagus_Mucosa ENSG00000084072.12 150 0.958234889465299 4.38375196521285e-104 1
1 Esophagus_Mucosa ENSG00000143452.11 150 1.01590748726735 8.68639450803919e-104 1
2 Esophagus_Mucosa ENSG00000197927.8 150 1.02724445386312 4.45257285903957e-103 1
6 Esophagus_Mucosa ENSG00000124587.9 150 0.786051763693536 4.81081622079041e-103 1
17 Esophagus_Mucosa ENSG00000214087.4 150 -1.343004779699 3.9531218587271e-102 1
19 Esophagus_Mucosa ENSG00000176920.10 150 -0.62457401949538 1.89808575079897e-95 1
4 Esophagus_Mucosa ENSG00000163682.11 150 -0.759163052843981 4.74255105016251e-95 1
5 Esophagus_Mucosa ENSG00000164346.5 150 0.911355820915991 6.23499275547773e-95 1
1 Esophagus_Mucosa ENSG00000117226.7 150 -0.922557594842158 1.43514008540395e-94 1
2 Esophagus_Mucosa ENSG00000066248.10 150 0.728215952940461 1.66305042565629e-94 1
7 Esophagus_Mucosa ENSG00000226278.1 150 1.02860721356135 3.53165201885264e-94 1
11 Esophagus_Mucosa ENSG00000149084.7 150 -0.66056286502625 8.37989006087583e-93 1
