chr tissue gene peer beta p_value eGene
12 Artery_Tibial ENSG00000013573.12 150 -1.06660665979886 4.21742458329776e-170 1
12 Artery_Tibial ENSG00000197728.5 150 -0.972277375629389 6.64608835175523e-168 1
5 Artery_Tibial ENSG00000164308.12 150 1.07696029440818 4.39525013542123e-151 1
2 Artery_Tibial ENSG00000204792.2 150 1.0368830822366 5.13717247436851e-145 1
19 Artery_Tibial ENSG00000174652.13 150 0.883929913036257 5.93271028644999e-145 1
9 Artery_Tibial ENSG00000226752.3 150 -1.08034336412371 6.55305274190176e-143 1
11 Artery_Tibial ENSG00000166435.11 150 1.27043704099401 2.8226923849497e-141 1
1 Artery_Tibial ENSG00000142856.12 150 -0.994866232012965 1.49783265814491e-131 1
17 Artery_Tibial ENSG00000204650.9 150 1.17188275784146 6.55984146713615e-122 1
22 Artery_Tibial ENSG00000273295.1 150 0.955948125853819 3.95519288641709e-121 1
3 Artery_Tibial ENSG00000163576.13 150 1.04838582748548 4.12812113235051e-119 1
1 Artery_Tibial ENSG00000236624.4 150 -1.19894313405477 1.65865453045221e-117 1
1 Artery_Tibial ENSG00000218510.3 150 1.03008775181297 1.96104542299048e-116 1
17 Artery_Tibial ENSG00000187624.7 150 1.09990770638822 8.0459963065843e-116 1
17 Artery_Tibial ENSG00000141560.10 150 -0.834434053273503 6.29075664662792e-113 1
8 Artery_Tibial ENSG00000071894.10 150 -0.843498139658587 1.69111748300703e-111 1
19 Artery_Tibial ENSG00000197020.6 150 -0.853682584629393 5.541108356296e-111 1
12 Artery_Tibial ENSG00000166896.3 150 -0.92988921990077 2.87197400157413e-110 1
22 Artery_Tibial ENSG00000218537.1 150 1.00234983293253 6.2898287721483e-110 1
6 Artery_Tibial ENSG00000203875.6 150 0.671980358653729 8.13909549408516e-110 1
7 Artery_Tibial ENSG00000226278.1 150 0.986049469632534 1.8241447340995e-109 1
12 Artery_Tibial ENSG00000111788.9 150 -1.02731864651001 2.40298118062484e-108 1
17 Artery_Tibial ENSG00000198496.6 150 -1.04858008828784 9.75679396243724e-107 1
17 Artery_Tibial ENSG00000154803.8 150 0.787689374597458 4.20864528239074e-106 1
5 Artery_Tibial ENSG00000164346.5 150 1.03072122137118 8.84486516089632e-105 1
1 Artery_Tibial ENSG00000117226.7 150 -0.862510710019597 1.33171871454516e-104 1
